Населено място;Търговски обект;Наименование на продукта;Код на продукта;Категория;Цена на дребно;Цена в промоция
55871;ГРИЗЛИ 6 ИСКЪР;Кашкавалена извара;005724;13;2.55;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело Мляко Верея 3.6% 400гр.;013747;7;0.83;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело Мляко Верея Чудно 2.5% 400гр.;000121;7;0.86;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело Мляко Домлян 3.6% 500гр.;000496;7;0.92;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело Мляко Земенея 2% 400гр.;009589;7;0.81;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело Мляко Натурално Olympus 3.6%  400гр.;000747;7;0.86;
55871;ГРИЗЛИ 6 ИСКЪР;"Кисело мляко ""Боженци"" 2.2%  400гр.";005139;7;0.84;
55871;ГРИЗЛИ 6 ИСКЪР;"Кисело мляко ""Боженци"" 3.6% ЗНП 400гр.";001009;7;0.89;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело мляко Булгарче 2% 370гр.;001524;7;0.67;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело мляко Булгарче гигант 2% 400гр.;001108;7;0.8;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело мляко Булгарче гигант 3.6% 400гр.;005621;7;0.84;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело мляко Верея 2% 400гр.;000265;7;0.77;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело мляко Здравец 2% 500гр.;000426;7;0.85;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело мляко Здравец 3.6% 500гр.;000393;7;0.92;
55871;ГРИЗЛИ 6 ИСКЪР;Кисело мляко Народен дар 2% 400гр.;009561;7;0.66;
55871;ГРИЗЛИ 6 ИСКЪР;Краве Масло Белииса 83% 200гр.;006898;12;2.68;
55871;ГРИЗЛИ 6 ИСКЪР;Краве Сирене Земенея;005546;8;9.2;
55871;ГРИЗЛИ 6 ИСКЪР;Краве Сирене Маджаров 500гр.;001598;9;8.25;
55871;ГРИЗЛИ 6 ИСКЪР;Краве сирене Белииса 400гр.;005464;9;4.6;
55871;ГРИЗЛИ 6 ИСКЪР;Кренвирш Кен;002565;26;6.26;
55871;ГРИЗЛИ 6 ИСКЪР;Кренвирш Месокомбинат Брезник;000039;26;2.53;
55871;ГРИЗЛИ 6 ИСКЪР;Кренвирш Народен;008139;26;6.28;5.01
55871;ГРИЗЛИ 6 ИСКЪР;Кроасан 7 Days Super Max 110гр.;001839;67;1.07;
55871;ГРИЗЛИ 6 ИСКЪР;Кроасан Milka 50гр.;001384;67;1.02;
55871;ГРИЗЛИ 6 ИСКЪР;Кроасан Макс 7 Days 70/80/92гр.;000908;67;0.84;
55871;ГРИЗЛИ 6 ИСКЪР;Лютеница Велика Deroni 515гр.;002390;49;6.13;
55871;ГРИЗЛИ 6 ИСКЪР;Лютеница Петел Deroni 575гр.;000610;49;1.94;
55871;ГРИЗЛИ 6 ИСКЪР;Макаронени Охлюви Кръстев 400гр.;006548;36;0.64;
55871;ГРИЗЛИ 6 ИСКЪР;Маслини черни без костилка Алтънбар;001404;62;4.95;
55871;ГРИЗЛИ 6 ИСКЪР;Минерална Вода Devin 1.5л.;003761;73;0.51;
55871;ГРИЗЛИ 6 ИСКЪР;Минерална Вода Банкя 1.5л.;001471;73;0.59;0.51
55871;ГРИЗЛИ 6 ИСКЪР;Натурална Минерална Вода Велинград 1.5л.;000596;73;0.43;
55871;ГРИЗЛИ 6 ИСКЪР;Немско Масло Markenbutter 250гр.;001769;12;3.32;
55871;ГРИЗЛИ 6 ИСКЪР;Олио Калиакра 1л.;001864;42;2.04;
55871;ГРИЗЛИ 6 ИСКЪР;Олио Карина 1л.;011528;42;1.94;
55871;ГРИЗЛИ 6 ИСКЪР;Оцет Кулинар Ябълков 700мл.;631874;45;1.53;
55871;ГРИЗЛИ 6 ИСКЪР;Паста за Зъби Colgate MaxWhite One 75мл.;001163;81;3.57;
55871;ГРИЗЛИ 6 ИСКЪР;Пилешки Цял Бут Вланел Охладен;003125;17;3.71;
55871;ГРИЗЛИ 6 ИСКЪР;Пилешко Филе Вланел;001451;16;8.43;
55871;ГРИЗЛИ 6 ИСКЪР;Прясно Мляко Mlekovita 3.2% 1л.;007647;6;1.32;
55871;ГРИЗЛИ 6 ИСКЪР;Прясно мляко Белииса 3.2% 1л.;000398;6;1.66;
55871;ГРИЗЛИ 6 ИСКЪР;Прясно мляко Булгарче 3.2% 1л.;000080;6;1.58;
55871;ГРИЗЛИ 6 ИСКЪР;Ракия Поморийска Мускатова 700мл.;000841;77;10.59;
55871;ГРИЗЛИ 6 ИСКЪР;Сапун Dove 90гр.;633016;83;1.07;
55871;ГРИЗЛИ 6 ИСКЪР;Сапун Teo 70гр.;630770;83;0.43;
55871;ГРИЗЛИ 6 ИСКЪР;Сапун Teo Bebe 75гр.;004551;83;0.79;
55871;ГРИЗЛИ 6 ИСКЪР;Сапун Бочко 75гр.;000667;83;1.02;
55871;ГРИЗЛИ 6 ИСКЪР;Свинска Плешка без Кост;004591;18;4.65;
55871;ГРИЗЛИ 6 ИСКЪР;Свински врат без кост Колбасо;002535;21;7.92;
55871;ГРИЗЛИ 6 ИСКЪР;Сол ББТ 1 кг.;009383;39;0.61;
55871;ГРИЗЛИ 6 ИСКЪР;Сол Фамилекс 1кг.;006620;39;0.54;
55871;ГРИЗЛИ 6 ИСКЪР;Типов Многозърнест Хляб Милена 500гр.;004366;4;1.59;
55871;ГРИЗЛИ 6 ИСКЪР;Точени Кори Фамилия 500гр.;631020;5;2.09;
55871;ГРИЗЛИ 6 ИСКЪР;Тракийски Точени Кори 400гр.;004239;5;1.51;
55871;ГРИЗЛИ 6 ИСКЪР;Хляб Бял Лозана Нарязан 830гр.;007284;1;1;
55871;ГРИЗЛИ 6 ИСКЪР;Хляб Бял Симид Нарязан 500гр.;002129;1;0.82;
55871;ГРИЗЛИ 6 ИСКЪР;Хляб Бял Церера 800гр.;010269;1;1.2;
55871;ГРИЗЛИ 6 ИСКЪР;Хляб Добруджа Мио 650гр.;008868;2;0.86;
55871;ГРИЗЛИ 6 ИСКЪР;Хляб Добруджа Симид Нарязан 500гр.;002054;2;0.82;
55871;ГРИЗЛИ 6 ИСКЪР;Хляб Добруджа Симид Нарязан 830гр.;000184;2;1.18;
55871;ГРИЗЛИ 6 ИСКЪР;Хляб Добруджа Церера 800гр.;010273;2;1.2;
55871;ГРИЗЛИ 6 ИСКЪР;Хляб Типов Мио Здраве 600гр.;001049;4;0.86;
55871;ГРИЗЛИ 6 ИСКЪР;Хляб Типов Церера 700гр.;010598;4;1.17;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Delia Green;002922;78;3.07;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Delia Red;002941;78;3.07;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Delia Silver;002925;78;3.07;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Dunhill Blonde Blend 100s;007531;78;3.99;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Dunhill Blue;003417;78;3.99;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Dunhill Розов;003215;78;3.73;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Eva Slim Жълта;004371;78;3.58;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Eva Лилава;004394;78;3.58;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Heets Russet Selection;004182;78;3.32;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Heets Turquoise;004633;78;3.32;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари L&M 100 Red;002331;78;3.27;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Lucky Strike Dark Blue;002506;78;3.63;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Lucky Strike Longer Demi;000980;78;3.63;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Marlboro 100 Red;004058;78;3.73;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Marlboro Fine Touch;002822;78;3.43;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Marlboro Fine Touch XL;001599;78;3.43;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Marlboro Gold 100;001851;78;3.73;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Marlboro Gold Crafted;007329;78;3.07;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Marlboro Gold Touch;007328;78;3.43;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Marlboro Red Crafted;007330;78;3.07;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Merilyn Розов Slim;002686;78;3.17;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Merilyn Син Slim;004807;78;3.17;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Muratti Slim Silver;006201;78;3.43;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Parliament 100 Aqua Blue;006806;78;4.09;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Parliament Silver Blue;000661;78;4.09;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Rothmans Blue 6.40лв.;001189;78;3.27;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Rothmans Classic Red 100s`;001193;78;3.07;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Rothmans KS Gold;001693;78;3.63;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Rothmans KS Silver;001709;78;3.63;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Rothmans KS White 86's;002515;78;3.27;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Rothmans Silver 100;001822;78;3.63;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Rothmans Slims Blue Black;000308;78;3.53;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Rothmans Светло син 100s`;007730;78;3.27;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Rothmans Тъмно Син 100s';000626;78;3.27;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Sobranie Slim Gold;004372;78;3.73;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Terea Silver;004665;78;3.32;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Terea Soft Fuse;002875;78;3.32;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Terea Teak;002850;78;3.32;
55871;ГРИЗЛИ 6 ИСКЪР;Цигари Terea Turquoise;002873;78;3.32;
55871;ГРИЗЛИ 6 ИСКЪР;Черни Маслини Услу;001591;62;4.09;
55871;ГРИЗЛИ 6 ИСКЪР;Шампоан Elseve 250мл.;005226;82;4.09;
55871;ГРИЗЛИ 6 ИСКЪР;Шампоан Nivea Men 250мл.;000075;82;3.57;
55871;ГРИЗЛИ 6 ИСКЪР;Шампоан Teo 350мл.;004915;82;1.68;
55871;ГРИЗЛИ 6 ИСКЪР;Шампоан ДеВа 500мл.;002677;82;2.5;
55871;ГРИЗЛИ 6 ИСКЪР;Шоколад Млечен 80гр.;005224;69;1.43;
55871;ГРИЗЛИ 6 ИСКЪР;Яйца М 5бр.;001949;31;1.28;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Банани;001314;52;1.9;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Баница Скарлет-87 500гр.;005190;68;2.59;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Бира Zagorka 2л.;005611;74;1.58;1.29
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Бира Ариана Светло 2.3л.;003366;74;1.59;1.28
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Бира Бургаско Светло 2.3л.;003588;74;1.63;1.12
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Бира Пиринско светло 2.3л.;006073;74;1.61;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Бира Шуменско светло 2.2л.;003587;74;1.66;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Бяло Саламурено Краве Сирене Топила;004610;8;7.61;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Бяло Саламурено Сирене от Краве Мляко Лудогорско;007315;8;6.21;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Бяло саламурено сирене Здравец от краве мляко;002552;8;8.94;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Грах Консерва Фамилекс 400гр.;006650;47;0.89;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Домати;001310;54;2.59;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Домашна Лютеница Олинеза 515гр.;630525;49;3.73;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Жълта ябълка;010837;53;1.75;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Захар Вучко 1кг.;009431;38;0.83;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Зеле прясно;002332;57;0.55;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Зеле прясно;002332;57;0.7;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Зряло Сирене Верея 400гр.;002148;9;5.06;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кайма Стандарт Сами - М;006600;25;6.28;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Картоф;001313;61;0.6;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кафе Nova Brasilia Джезве Мляно 200гр.;630311;70;3.93;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кашкавал Кортен тостер;005002;10;10.89;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кашкавал Лудогорие пита;000592;10;9.97;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кашкавал Мургаш 200гр.;001621;11;3.16;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кашкавалена извара;005724;13;2.55;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кисело Мляко Верея 2.9% 400гр.;004733;7;0.81;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кисело Мляко Земенея 2% 400гр.;009589;7;0.81;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кисело Мляко Натурално Olympus 3.6%  400гр.;000747;7;0.86;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;"Кисело мляко ""Боженци"" 2.2%  400гр.";005139;7;0.84;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кисело мляко Булгарче 2% 370гр.;001524;7;0.67;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кисело мляко Булгарче гигант 2% 400гр.;001108;7;0.8;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кисело мляко Верея 2% 400гр.;000265;7;0.77;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кисело мляко Здравец 2% 500гр.;000426;7;0.85;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кисело мляко Здравец 3.6% 500гр.;000393;7;0.92;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Краве Сирене Земенея;005546;8;9.2;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Краве сирене Здравец 350гр.;000437;9;3.83;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Краставици;003515;58;3.4;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кренвирш Деликатес Житница;003219;26;6.13;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кренвирш Кен;002565;26;6.26;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кренвирш Леки;001264;26;6.52;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кренвирш Месокомбинат Брезник;000039;26;2.53;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кроасан Milka 50гр.;001384;67;1.02;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кроасан Макс 7 Days 70/80/92гр.;000908;67;0.84;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Кромид лук;001311;55;0.6;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Лимон;001798;50;2.05;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Макаронени Изделия Спектър 500гр.;000699;36;1.38;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Маслини черни без костилка Алтънбар;001404;62;4.95;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Масло Верея 125гр.;013308;12;2.5;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Минерална Вода Банкя 1.5л.;001471;73;0.59;0.51
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Моркови;001848;56;0.85;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Натурална Минерална Вода Велинград 1.5л.;000596;73;0.43;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Немско Масло Markenbutter 250гр.;001769;12;3.32;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Олио Delicia 1л.;005233;42;1.86;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Олио Карина 1л.;011528;42;1.94;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Паста за Зъби Colgate Whitening 75мл.;009657;81;1.68;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Пилешки Цял Бут Вланел Охладен;003125;17;3.71;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Пилешко Филе Вланел;001451;16;8.43;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Портокали;002960;51;1.8;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Прясно Мляко Mlekovita 3.2% 1л.;007647;6;1.32;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Прясно мляко Белииса 3.2% 1л.;000398;6;1.66;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Ракия Пещерска Обикновена 700мл.;000881;77;7.56;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Розов домат;005885;54;2.59;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Розов домат;005885;54;2.6;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Сапун Dove 90гр.;633016;83;1.07;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Сапун Palmolive 90гр.;009035;83;0.76;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Сапун Teo 70гр.;630770;83;0.43;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Сапун Бочко 75гр.;000667;83;1.02;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Сапуни Safeguard 90гр.;001560;83;1.07;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Свински бут без кост Колбасо;008455;19;6.74;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Свински врат без кост Колбасо;002535;21;7.92;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Сирене Мургаш 400гр.;003083;9;4.85;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Сол ББТ 1 кг.;009383;39;0.61;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Спагети Stella №10 500гр.;632637;37;1.48;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Типов Многозърнест Хляб Милена 500гр.;004366;4;1.59;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Тоалетна Хартия Емека 8бр.;005013;85;2.76;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Точени Кори Фамилия 500гр.;631020;5;2.09;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Хляб Бял Лозана Нарязан 830гр.;007284;1;1;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Хляб Бял Симид Нарязан 500гр.;002129;1;0.82;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Хляб Бял Церера 800гр.;010269;1;1.2;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Хляб Добруджа Лозана 500гр.;001483;2;0.79;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Хляб Добруджа Мио 650гр.;008868;2;0.86;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Хляб Добруджа Симид Нарязан 500гр.;002054;2;0.82;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Хляб Добруджа Симид Нарязан 830гр.;000184;2;1.18;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Хляб Типов Мио Здраве 600гр.;001049;4;0.86;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Dunhill Blue;003417;78;3.99;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Dunhill Swiss Blend 100s;007178;78;3.99;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Dunhill Switch Slim rose;006176;78;3.99;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Eva Slim Жълта;004371;78;3.58;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари L&M 100 Red;002331;78;3.27;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Marlboro Fine Touch XL;001599;78;3.43;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Marlboro Gold 100;001851;78;3.73;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Marlboro Gold Touch;007328;78;3.43;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Merilyn Super Slim Pink;004820;78;3.17;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Merilyn Розов Slim;002686;78;3.17;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Muratti Slim Silver;006201;78;3.43;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Parliament 100 Aqua Blue;006806;78;4.09;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Rothmans Classic Blue 100s`;001196;78;3.07;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Rothmans Classic Red 100s`;001193;78;3.07;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Rothmans KS Gold;001693;78;3.63;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Rothmans slim silver;007735;78;3.53;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Rothmans Светло син 100s`;007730;78;3.27;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Rothmans Тъмно Син 100s';000626;78;3.27;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Sobranie Blue;000533;78;4.14;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Sobranie Slim Black;004392;78;3.73;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Sobranie Slim Gold;004372;78;3.73;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Terea Russet;002883;78;3.32;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Terea Sienna;002882;78;3.32;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Terea Turquoise;002873;78;3.32;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Цигари Terea Yellow;002864;78;3.32;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Червена ябълка;010836;53;1.25;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Червено Вино Cycle Syrah,Rose,Cabernet 750мл.;005786;76;6.03;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Червено Вино Villa Yambol Mavrud 750мл.;000250;76;4.6;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Черни Маслини Услу;001591;62;4.09;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Чесън;001797;59;4.5;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Шампоан Head & Shoulders 200/250мл.;005212;82;2.7;
55871;ГРИЗЛИ 3 БАТЕМБЕРГ;Яйца М 5бр.;001949;31;1.28;
55871;ГРИЗЛИ 4 ЛОМ 3;Банани;001314;52;1.65;
55871;ГРИЗЛИ 4 ЛОМ 3;Бира Zagorka 2л.;005611;74;1.58;1.29
55871;ГРИЗЛИ 4 ЛОМ 3;Бира Ариана Светло 2.3л.;003366;74;1.59;1.28
55871;ГРИЗЛИ 4 ЛОМ 3;Бира Бургаско Светло 2.3л.;003588;74;1.63;1.12
55871;ГРИЗЛИ 4 ЛОМ 3;Бира Пиринско светло 2.3л.;006073;74;1.61;
55871;ГРИЗЛИ 4 ЛОМ 3;Бира Шуменско светло 2.2л.;003587;74;1.66;
55871;ГРИЗЛИ 4 ЛОМ 3;Бисквити Роден край обикновени 190гр.;013428;66;1.07;
55871;ГРИЗЛИ 4 ЛОМ 3;Брашно София Мел Тип 500 1кг.;000972;40;1.05;
55871;ГРИЗЛИ 4 ЛОМ 3;Бяло Саламурено Краве Сирене Топила;004610;8;7.61;
55871;ГРИЗЛИ 4 ЛОМ 3;Бяло Саламурено Сирене от Краве Мляко Лудогорско;007315;8;6.21;
55871;ГРИЗЛИ 4 ЛОМ 3;Бяло саламурено сирене от краве мляко Морава;005357;8;5.77;
55871;ГРИЗЛИ 4 ЛОМ 3;Грах Консерва Фамилекс 400гр.;006650;47;0.89;
55871;ГРИЗЛИ 4 ЛОМ 3;Гъби кг;003640;60;3.58;
55871;ГРИЗЛИ 4 ЛОМ 3;Домати;001310;54;2.4;
55871;ГРИЗЛИ 4 ЛОМ 3;Захар Вучко 1кг.;009431;38;0.83;
55871;ГРИЗЛИ 4 ЛОМ 3;Зеле прясно;002332;57;0.32;
55871;ГРИЗЛИ 4 ЛОМ 3;Кайма Стандарт Сами - М;006600;25;6.28;
55871;ГРИЗЛИ 4 ЛОМ 3;Кашкавал Здравец пита;002545;10;10.22;
55871;ГРИЗЛИ 4 ЛОМ 3;Кашкавал Лудогорие пита;000592;10;9.97;
55871;ГРИЗЛИ 4 ЛОМ 3;Кашкавал Мургаш 200гр.;001621;11;3.16;
55871;ГРИЗЛИ 4 ЛОМ 3;Кашкавал Мургаш пита;004982;10;10.73;
55871;ГРИЗЛИ 4 ЛОМ 3;Кашкавалена извара;005724;13;2.55;
55871;ГРИЗЛИ 4 ЛОМ 3;Кисело Мляко Верея 2.9% 400гр.;004733;7;0.81;
55871;ГРИЗЛИ 4 ЛОМ 3;Кисело Мляко Верея Чудно 2.5% 400гр.;000121;7;0.86;
55871;ГРИЗЛИ 4 ЛОМ 3;Кисело Мляко Домлян 3.6% 500гр.;000496;7;0.92;
55871;ГРИЗЛИ 4 ЛОМ 3;Кисело мляко Верея 2% 400гр.;000265;7;0.77;
55871;ГРИЗЛИ 4 ЛОМ 3;Кисело мляко Здравец 2% 500гр.;000426;7;0.85;
55871;ГРИЗЛИ 4 ЛОМ 3;Кисело мляко Здравец 3.6% 500гр.;000393;7;0.92;
55871;ГРИЗЛИ 4 ЛОМ 3;Кисело мляко Народен дар 2% 400гр.;009561;7;0.66;
55871;ГРИЗЛИ 4 ЛОМ 3;Краставици;003515;58;3.15;
55871;ГРИЗЛИ 4 ЛОМ 3;Краставици;003515;58;3.45;
55871;ГРИЗЛИ 4 ЛОМ 3;Кренвирш Деликатес Житница;003219;26;6.13;
55871;ГРИЗЛИ 4 ЛОМ 3;Кренвирш Леки;001264;26;6.52;
55871;ГРИЗЛИ 4 ЛОМ 3;Кренвирш Месокомбинат Брезник;000039;26;2.53;
55871;ГРИЗЛИ 4 ЛОМ 3;Кроасан Макс 7 Days 70/80/92гр.;000908;67;0.84;
55871;ГРИЗЛИ 4 ЛОМ 3;Кромид лук;001311;55;0.55;
55871;ГРИЗЛИ 4 ЛОМ 3;Лимон;001798;50;2.3;
55871;ГРИЗЛИ 4 ЛОМ 3;Макаронени Изделия Спектър 500гр.;000699;36;1.38;
55871;ГРИЗЛИ 4 ЛОМ 3;Макарони Прави Кръстев 400гр.;005415;36;0.64;
